coord,k562
chr19:27659019-27659144,0
chr19:27660043-27660348,0
chr19:27660358-27660722,0
chr19:27669771-27670211,0
chr19:27671339-27671847,0
chr19:27674959-27675286,0
chr19:27676861-27677346,0
chr19:27677568-27677830,0
chr19:27678809-27679199,0
chr19:27679323-27679477,0
chr19:27680448-27680593,0
chr19:27682740-27683135,0
chr19:27689797-27690209,0
chr19:27690584-27690932,0
chr19:27694134-27694988,0
chr19:27705637-27706050,0
chr19:27708906-27709589,0
chr19:27709827-27710310,0
chr19:27711401-27712462,0
chr19:27716753-27717478,0
chr19:27717707-27718125,0
chr19:27720603-27721690,0
chr19:27726600-27727030,0
chr19:27727762-27728324,0
chr19:27729151-27729632,0
chr19:27734493-27734649,0
chr19:27734677-27735315,0
chr19:27738358-27739329,0
chr19:27740322-27740803,0
chr19:27741093-27741368,0
chr19:27741423-27742240,0
chr19:27743539-27743840,0
chr19:27744022-27744082,0
chr19:27750781-27751526,0
chr19:2775096-2775823,0
chr19:27751878-27752277,0
chr19:27753096-27753531,0
chr19:27757653-27759953,0
chr19:2775893-2776164,0
chr19:27761198-27761875,0
chr19:27768568-27770054,0
chr19:27778072-27778444,0
chr19:27783341-27784153,0
chr19:27787617-27789023,0
chr19:27789029-27789331,0
chr1:92784023-92784625,0
chr19:27843253-27843390,0
chr19:27844298-27844629,0
chr19:27858983-27859119,0
chr19:27972404-27972556,0
chr19:27994265-27994564,0
chr19:27995671-27996075,0
chr19:28017342-28017428,0
chr19:28027595-28027607,0
chr1:92804695-92805031,0
chr19:28069315-28069344,0
chr19:2820380-2820702,0
chr19:28210109-28210238,0
chr1:92835710-92836023,0
chr19:2840821-2841040,0
chr19:28424084-28424224,0
chr19:28426830-28427072,0
chr1:92858997-92859227,0
chr19:28602685-28603011,1
chr19:28604477-28604859,0
chr19:28605654-28605857,1
chr19:28609471-28609554,1
chr19:28705144-28705229,0
chr19:28719651-28719903,0
chr19:28728686-28729083,0
chr19:2888692-2889180,0
chr19:289768-289869,0
chr19:290133-290651,1
chr19:29093025-29093340,0
chr19:29161816-29162116,0
chr19:29211839-29212673,1
chr1:92922466-92922794,0
chr19:29292220-29292526,0
chr19:29384700-29385055,0
chr19:29405139-29405217,0
chr19:29421992-29422146,0
chr19:29439503-29439702,0
chr19:29467837-29468116,0
chr1:92962360-92962851,0
chr19:29640445-29640695,0
chr19:29672798-29673459,0
chr19:29680597-29680865,0
chr19:29707484-29707812,0
chr19:29716689-29716837,0
chr19:2974442-2974582,0
chr19:29806226-29806562,0
chr1:92981022-92981404,0
chr19:29831255-29831393,0
chr19:29843820-29844097,0
chr19:29845674-29845917,0
chr19:29888666-29888781,0
chr19:29957010-29957387,1
chr19:3022868-3023020,0
chr19:3035532-3035989,1
chr19:30361750-30361831,0
chr19:30373671-30373865,0
chr19:3039656-3040049,0
chr19:30435615-30435673,0
chr19:30439010-30439150,0
chr19:3046825-3047263,1
chr19:30550669-30551035,0
chr19:30579098-30579264,0
chr19:3065770-3065974,0
chr19:30671442-30671757,0
chr19:30738864-30739158,0
chr19:30880978-30881292,0
chr19:30924890-30924936,0
chr19:30925486-30925499,0
chr19:31095743-31095945,0
chr19:31126139-31126484,0
chr19:31127712-31127907,0
chr19:31140738-31141005,0
chr19:3116409-3116565,0
chr19:31214100-31214414,0
chr19:3124674-3124912,0
chr19:31285475-31285856,0
chr19:31315314-31315470,0
chr19:3133347-3133762,0
chr19:31336710-31337034,0
chr19:31352127-31352438,0
chr19:3140707-3140962,0
chr19:31478459-31478712,0
chr19:31519931-31520189,0
chr19:31530847-31531126,0
chr19:3153394-3153941,0
chr19:3154008-3154460,0
chr19:3165818-3165996,0
chr19:31674723-31674910,0
chr1:93169008-93169425,0
chr19:3177324-3177368,0
chr19:31794707-31794931,0
chr1:93193105-93193314,0
chr19:32072077-32072234,0
chr19:32223567-32223853,0
chr19:32263138-32263290,0
chr19:3227551-3227840,0
chr1:93228504-93228692,0
chr19:3231386-3231774,0
chr19:32373071-32373361,0
chr19:32498747-32499029,0
chr19:32511350-32511735,0
chr19:3251659-3251682,0
chr19:32573238-32573580,0
chr19:32653554-32653801,0
chr19:3266862-3267191,0
chr19:32674323-32674470,0
chr19:32706219-32706390,0
chr19:3271015-3271312,0
chr19:32891939-32892274,0
chr19:33041332-33041636,0
chr19:33047419-33047753,0
chr1:93307470-93307759,0
chr19:33081428-33081779,0
chr19:3314118-3314635,0
chr1:933185-933304,0
chr19:33219185-33219534,0
chr19:33224689-33225006,0
chr19:33226777-33227190,0
chr19:33249427-33249710,0
chr19:33252979-33253283,0
chr19:33254451-33254679,0
chr19:33259715-33259767,0
chr19:33267135-33267232,0
chr19:33267817-33268314,0
chr19:33268543-33268812,0
chr19:33273981-33274307,0
chr19:33278638-33279036,0
chr19:33287951-33288225,0
chr19:33289427-33289537,0
chr19:33293386-33293541,0
chr19:33298982-33299379,0
chr19:33344341-33344530,0
chr19:33350538-33350833,0
chr19:3338658-3338814,0
chr19:33392408-33392600,0
chr19:33397161-33397454,0
chr19:33403677-33404063,0
chr1:93343206-93343662,0
chr19:3344212-3344482,0
chr19:33450791-33451068,0
chr19:3346766-3347111,0
chr19:33473045-33473445,0
chr1:93347419-93347686,0
chr19:33505284-33505696,0
chr19:33505961-33506651,0
chr19:33507649-33507808,0
chr19:33561352-33561427,0
chr19:33580749-33580994,0
chr19:3358220-3358859,0
chr19:3360118-3360421,0
chr19:33622755-33623020,0
chr19:33623908-33624044,0
chr19:3364043-3364392,0
chr19:33660613-33660804,0
chr19:3367173-3367881,1
chr19:3369508-3369887,0
chr19:33719744-33720127,0
chr19:33810740-33810967,0
chr19:33819950-33820228,0
chr19:33820512-33820786,0
chr19:33843804-33844025,0
chr19:3387732-3388121,0
chr1:9338973-9339102,0
chr19:33906019-33906470,0
chr19:3397238-3397602,0
chr19:3398672-3398896,0
chr19:3404662-3404794,0
chr19:3405081-3405255,0
chr19:3409588-3409940,0
chr19:34126957-34127053,0
chr19:34134808-34135093,1
chr19:3423261-3423764,0
chr19:34233096-34233206,0
chr19:34255241-34255264,0
chr19:34261857-34262004,0
chr19:34270031-34270599,0
chr19:342831-343179,0
chr19:3428770-3429114,0
chr19:34330511-34330753,0
chr19:34350225-34350416,0
chr1:93449179-93449443,0
chr1:9345658-9346059,0
chr19:34580326-34580476,0
chr19:3458288-3458428,0
chr19:34615121-34615456,0
chr19:34636652-34636965,0
chr19:34648344-34648703,0
chr19:34667424-34667655,0
chr19:34678245-34678619,0
chr19:3479902-3480115,0
chr19:3484917-3485313,0
chr19:34925548-34925884,0
chr19:34961743-34961919,0
chr19:34962307-34962764,1
chr19:34973321-34973561,0
chr19:34973946-34974092,0
chr19:34974662-34975211,0
chr19:34975942-34976104,0
chr19:34988432-34988576,0
chr19:34990556-34991074,0
chr19:34997319-34997521,0
chr19:35003235-35003638,0
chr19:35006318-35006698,0
chr19:3503084-3503294,0
chr19:35040864-35041331,0
chr19:35066878-35067061,0
chr19:35095911-35096321,0
chr19:35109706-35109976,0
chr19:35144038-35144436,0
chr19:35144456-35144830,0
chr19:35145105-35145436,0
chr19:35147149-35147421,0
chr19:35152622-35153065,1
chr19:35205470-35205569,1
chr19:35206507-35206737,0
chr19:35207592-35207806,0
chr19:3520806-3521044,0
chr19:3521164-3521391,0
chr19:35211842-35212508,0
chr19:35213880-35214376,0
chr19:35217374-35217569,0
chr19:35221947-35222108,0
chr19:35272491-35272830,0
chr19:35290821-35291179,0
chr19:35293426-35293645,0
chr19:35315934-35316173,0
chr19:35317581-35317808,0
chr19:35320024-35320710,0
chr1:93532523-93532729,0
chr19:35347623-35347984,0
chr19:35374804-35375148,0
chr19:35389428-35389732,0
chr19:35418083-35418434,0
chr1:93542436-93542800,1
chr19:35427278-35427687,0
chr19:35430970-35431510,0
chr19:35436476-35436981,0
chr19:35445841-35446577,0
chr19:35458812-35459229,0
chr19:35460675-35460874,0
chr19:35462557-35462882,0
chr19:3548611-3549023,0
chr19:3551630-3552135,0
chr19:35522477-35522644,0
chr19:3552796-3553092,0
chr19:35539961-35540136,0
chr1:93555757-93556069,0
chr1:93558146-93558502,0
chr19:35596338-35596650,0
chr19:35609860-35610226,0
chr19:3562423-3562568,0
chr19:35645085-35645466,1
chr19:35702349-35702809,0
chr19:3570618-3571020,0
chr19:35711538-35711605,0
chr1:93572996-93573364,0
chr19:35750316-35750483,0
chr19:35853235-35853361,0
chr19:35882227-35882458,0
chr19:35909230-35909740,0
chr19:35913678-35913883,0
chr19:35915556-35915655,0
chr19:35929966-35930254,0
chr19:3603118-3603309,0
chr19:3603458-3603550,0
chr19:36036060-36036350,0
chr19:3607750-3607953,1
chr19:3608380-3608494,1
chr19:36127741-36128269,1
chr19:36157487-36157669,0
chr1:93624153-93624158,0
chr19:36257381-36257798,0
chr19:36266578-36266883,1
chr19:36388663-36388972,0
chr19:36391241-36391489,0
chr19:36394282-36394679,0
chr19:3642381-3642528,0
chr1:93647243-93647502,0
chr19:36527407-36527675,0
chr19:3655815-3656081,0
chr1:93660305-93660690,0
chr19:36605928-36606336,0
chr1:93662233-93662470,0
chr1:93665396-93665683,0
chr19:36665708-36666000,0
chr1:93668366-93668730,0
chr19:3670234-3670425,1
chr19:3671009-3671296,0
chr19:36755687-36755887,1
chr19:36771326-36771707,0
chr19:36831314-36831603,0
chr19:3683677-3684045,0
chr19:36848164-36848569,0
chr19:3687834-3687896,0
chr19:36916847-36917251,0
chr1:93692571-93692629,0
chr1:93693045-93693782,0
chr19:3693049-3693266,0
chr1:93695555-93695915,0
chr1:93701619-93701964,0
chr1:93702647-93702769,0
chr1:93703785-93703906,0
chr1:93704114-93704405,0
chr19:37056960-37057102,0
chr1:93723774-93724002,0
chr1:93728805-93729029,0
chr19:37304043-37304457,0
chr19:37331222-37331248,0
chr1:93735806-93736056,0
chr19:37375096-37375230,0
chr1:93738155-93738678,0
chr1:93739139-93739244,0
chr19:37403827-37403975,0
chr1:93740533-93740741,0
chr19:37428522-37428649,0
chr19:37432911-37432927,0
chr19:37451107-37451412,0
chr19:37462382-37462425,1
chr1:93750916-93751323,0
chr19:375116-375408,0
chr1:93758990-93759373,0
chr19:3760744-3761020,0
chr1:93763402-93763585,0
chr19:37658288-37658392,1
chr1:93768458-93768851,0
chr1:93768995-93769159,0
chr19:37695605-37695830,0
chr1:93779382-93779753,0
chr19:37979897-37980031,0
chr19:37991760-37992144,0
chr19:37999365-37999866,0
chr19:38003336-38003795,0
chr19:38004180-38004950,0
chr19:38005002-38005204,0
chr19:38035776-38035937,0
chr19:38048424-38048611,0
chr19:38049120-38049430,0
chr19:3812393-3812691,1
chr19:38174884-38174933,0
chr19:38183590-38183905,0
chr19:3818530-3818862,0
chr19:38214312-38214537,0
chr19:38226433-38226941,0
chr19:38230698-38230886,0
chr19:38263783-38264114,0
chr19:38300657-38301021,0
chr19:38310270-38310412,0
chr19:3833905-3834132,0
chr19:38417527-38417894,0
chr19:38425441-38425559,0
chr19:38427335-38427668,0
chr19:38434555-38434878,0
chr19:384369-384669,0
chr19:38657850-38658346,0
chr19:38658613-38658998,1
chr19:38662124-38662318,0
chr19:38667165-38667427,0
chr19:3868055-3868451,0
chr19:38684360-38684770,0
chr19:38686700-38686878,0
chr19:38688863-38689147,0
chr19:38691954-38692339,0
chr19:38698994-38699279,0
chr19:38739580-38739729,1
chr19:38788475-38788772,0
chr19:3881435-3881796,0
chr1:9388285-9388638,0
chr19:38837888-38838272,0
chr19:38920351-38920899,0
chr19:38924418-38924697,0
chr19:38963257-38963264,0
chr19:38965207-38965295,0
chr19:38989351-38989580,0
chr1:93905761-93906045,0
chr19:39073704-39073928,0
chr19:39124254-39124458,0
chr19:39130767-39130998,0
chr19:39136777-39136904,0
chr19:39154576-39155116,0
chr19:3923613-3923784,0
chr19:39310705-39310801,1
chr19:39319945-39320336,0
chr19:39323538-39323627,0
chr19:39337914-39338307,0
chr19:39358600-39358992,0
chr19:39372437-39372823,0
chr1:93937655-93937697,0
chr19:39401262-39402205,0
chr19:39428521-39428725,0
chr19:39430668-39431306,0
chr19:39525467-39525616,0
chr19:39551467-39551718,0
chr19:39552391-39552649,0
chr19:39557503-39557620,0
chr19:39557939-39558337,0
chr19:39559113-39559304,0
chr19:39563484-39563653,0
chr19:39568735-39568865,0
chr19:39582524-39582538,0
chr1:93963774-93963908,0
chr19:39676104-39676223,0
chr19:39737572-39737599,0
chr19:39738988-39739117,0
chr1:9398113-9398335,0
chr1:93983432-93983543,0
chr19:39845497-39845828,0
chr1:93984707-93985105,0
chr1:93988453-93988851,0
chr19:39908042-39908377,0
chr19:39935686-39936034,0
chr19:39936051-39936255,0
chr19:39941602-39942071,0
chr19:39953352-39953807,0
chr19:39960190-39960500,0
chr19:39968042-39968311,1
chr19:40037564-40037880,0
chr19:40059243-40059493,0
chr19:4006932-4007308,0
chr19:4008153-4008780,1
chr1:94009260-94009428,0
chr19:4010071-4010208,0
chr19:40111325-40111478,0
chr19:4014919-4015044,0
chr1:94015023-94015402,0
chr1:9401838-9401928,0
chr1:94018670-94019047,0
chr19:40189981-40190252,0
chr19:40190600-40191299,1
chr19:40219544-40220163,0
chr19:40245962-40246180,0
chr19:403206-403487,0
chr19:40420720-40421441,1
chr19:40433184-40434424,1
chr19:40436786-40437110,0
chr19:40445800-40446101,1
chr19:40463344-40463882,1
chr1:94048442-94048759,0
chr19:40504376-40504779,0
chr19:40508934-40509107,0
chr19:4051586-4052101,0
chr19:4052502-4052759,0
chr19:4053093-4053574,0
chr19:40531418-40531562,0
chr19:40552454-40552608,0
chr19:4057407-4058200,0
chr19:4059878-4060291,0
chr19:40602256-40602793,0
chr19:40603612-40604411,1
chr19:4061320-4061459,0
chr19:40614991-40615205,1
chr19:40634577-40634608,0
chr19:4063701-4063932,0
chr19:4064044-4064455,0
chr19:40646196-40646561,0
chr19:40663192-40663417,1
chr19:40664931-40665064,0
chr1:94067323-94067534,0
chr19:4068275-4068677,0
chr19:40686202-40686529,0
chr1:94069775-94070215,0
chr19:40720626-40720888,0
chr19:40748675-40748954,0
chr19:40783145-40783360,0
chr19:40798166-40798353,0
chr19:4082924-4083247,0
chr19:4084322-4084815,0
chr19:4089076-4089292,0
chr19:4089517-4089885,0
chr19:4090897-4091233,0
chr1:94092276-94092591,0
chr1:94094718-94094839,0
chr1:94103886-94104179,0
chr19:4108985-4109278,0
chr19:41120963-41121123,0
chr19:4113442-4113703,0
chr19:4115065-4115302,0
chr1:94116216-94116371,0
chr19:41175054-41175371,0
chr1:94118095-94118481,0
chr19:41189647-41189678,0
chr19:41195399-41195637,0
chr19:41195673-41196024,0
chr19:41196233-41196385,0
chr19:41223572-41223672,0
chr19:41225594-41226385,0
chr19:41227150-41227436,0
chr19:4123183-4123354,1
chr19:41265692-41265831,0
chr19:41289514-41289736,0
chr19:41297538-41297932,0
chr19:41308493-41308881,0
chr19:41321524-41322192,0
chr19:41325739-41326622,1
chr19:41327958-41329286,0
chr19:41343756-41344002,0
chr19:41356128-41356250,0
chr1:9413628-9413805,0
chr19:41493512-41493884,0
chr19:41526690-41527001,0
chr19:41546297-41546709,0
chr19:41563478-41563649,0
chr19:41565763-41566083,0
chr19:41591723-41591934,0
chr1:94160979-94161105,0
chr19:41622591-41622915,0
chr19:41626141-41626534,0
chr19:41638583-41639007,0
chr19:41735358-41735463,0
chr1:94175032-94175339,0
chr19:417829-418007,0
chr19:41785737-41785912,0
chr19:41798565-41798953,0
chr19:41799588-41799735,0
chr19:41801735-41802230,0
chr19:41802895-41803015,0
chr19:41804308-41804851,0
chr19:41875484-41875789,0
chr19:41877624-41877873,0
chr19:41878057-41878274,0
chr19:41887313-41887809,0
chr19:41926728-41926989,0
chr19:41935949-41936238,0
chr19:41936541-41936852,0
chr19:41940125-41940560,1
chr19:41940575-41940951,0
chr19:41945381-41945917,0
chr19:41995360-41995624,0
chr19:41996021-41996293,0
chr19:42002692-42003047,0
chr19:42023262-42023495,0
chr19:42067436-42067838,0
chr19:42071121-42071575,0
chr19:42102622-42102992,0
chr19:42129409-42130072,0
chr19:42130413-42130672,0
chr19:42175103-42175293,0
chr19:42179569-42179819,0
chr19:42204753-42204894,0
chr19:42207797-42208369,0
chr19:42218503-42218707,1
chr19:42246186-42246566,0
chr19:42252264-42252498,0
chr19:42252571-42252938,0
chr19:42270227-42270652,1
chr19:42280340-42280862,1
chr19:42281348-42281784,0
chr19:42285147-42285544,0
chr19:42285711-42285938,0
chr1:94236257-94236309,0
chr19:42409442-42409833,0
chr19:42421656-42422119,0
chr19:42443916-42444113,0
chr19:42450354-42450602,0
chr1:94246495-94246637,0
chr1:94246814-94247062,0
chr1:9425979-9426092,0
chr1:94264936-94265198,0
chr19:427178-427356,0
chr19:42737573-42737985,0
chr19:42762892-42763164,0
chr19:42764949-42765184,0
chr19:42820106-42820304,0
chr19:42834272-42834509,0
chr19:42850964-42851334,0
chr19:42852682-42852993,0
chr1:9428780-9429168,1
chr19:4296560-4296603,0
chr19:42985635-42985762,0
chr1:94298863-94299130,0
chr19:42989749-42990063,0
chr19:43004967-43005192,0
chr19:43021668-43021974,0
chr19:43079756-43080123,0
chr19:43085947-43086159,0
chr19:43120610-43120812,0
chr19:43177512-43177522,0
chr1:94319190-94319602,0
chr19:43219184-43219304,1
chr1:94322830-94323038,0
chr1:94327251-94327577,0
chr19:43352125-43352525,0
chr19:43438370-43438682,0
chr19:43439263-43439540,0
chr19:43468994-43469372,0
chr19:43503340-43503743,0
chr19:43562317-43562443,0
chr19:43562720-43563141,0
chr19:43608929-43609253,0
chr19:43618993-43619241,1
chr19:43620486-43620770,0
chr19:43634446-43634793,0
chr19:43636504-43636960,0
chr19:43647944-43648133,0
chr19:43665564-43665977,0
chr19:43665985-43666411,0
chr19:43673689-43673890,0
chr19:43674760-43675209,0
chr19:43675354-43675701,0
chr19:43683392-43683531,0
chr19:4369213-4369470,0
chr19:43696357-43696570,0
chr19:43745153-43745274,0
chr19:437457-437640,0
chr19:4375129-4375691,0
chr19:43753138-43753399,0
chr19:43757297-43757512,0
chr19:43763525-43763844,0
chr19:43765040-43765801,0
chr19:4377241-4377618,0
chr19:43773849-43774023,1
chr19:43777372-43777990,1
chr19:43779248-43779641,0
chr19:43779740-43780095,1
chr19:43782839-43783147,0
chr19:43790605-43790981,0
chr19:4379423-4379767,0
chr19:43804455-43804719,0
chr19:4381472-4381713,0
chr19:4386541-4386914,0
chr19:4387748-4387820,1
chr19:43936273-43936555,0
chr19:44245432-44245693,0
chr19:44276493-44276603,0
chr19:44316968-44317298,0
chr19:44320484-44320874,0
chr19:44321393-44321795,0
chr19:44323769-44323888,0
chr1:9444162-9444446,0
chr19:445179-445348,0
chr19:4455750-4455950,0
chr19:4456038-4456304,0
chr19:44592653-44592910,0
chr19:44596908-44597054,0
chr19:44623210-44623372,0
chr19:44626095-44626495,0
chr19:44644586-44644929,0
chr19:44670777-44670973,0
chr19:44692096-44692379,0
chr19:44721384-44721655,0
chr19:44722177-44722642,0
chr19:44725172-44725511,0
chr19:44728463-44728767,0
chr19:44736770-44736945,0
chr19:44738777-44739212,0
chr19:44745242-44746208,0
chr19:44753289-44753845,0
chr19:44753938-44754675,1
chr19:44767524-44768150,0
chr19:44776421-44776704,0
chr19:44847516-44848523,0
chr19:44848850-44849287,0
chr19:44870125-44870357,0
chr19:44874898-44875208,0
chr19:44911294-44911626,0
chr19:44943909-44944217,0
chr19:44951347-44951626,0
chr19:45081522-45081902,0
chr19:45098324-45098546,0
chr19:45103226-45103351,0
chr19:45113614-45114095,0
chr19:45117237-45117445,0
chr19:45131416-45131686,0
chr19:45160706-45161089,0
chr19:45215725-45215877,0
chr1:94528259-94528589,0
chr19:45300696-45300906,1
chr1:94531026-94531274,0
chr19:45318596-45318772,0
chr19:45323611-45323888,0
chr19:45341392-45341751,0
chr19:45376347-45376622,0
chr19:45403676-45404077,0
chr19:4541635-4541768,0
chr1:94543137-94543265,0
chr19:45441014-45441211,0
chr19:45442679-45443856,0
chr1:94544370-94544526,0
chr19:45450004-45450420,1
chr19:45465091-45465350,0
chr19:45477087-45477474,0
chr19:45496019-45496343,0
chr19:45509240-45509641,1
chr19:45510978-45511359,0
chr19:45514837-45515496,0
chr19:45516981-45517367,0
chr19:45595844-45596161,0
chr19:45601043-45601462,0
chr19:45630642-45630962,0
chr19:4563618-4564101,0
chr19:4567136-4567353,0
chr19:4567852-4568189,0
chr19:4568913-4569288,0
chr19:4575276-4575896,0
chr19:4584729-4584932,0
chr19:458501-458871,0
chr19:45858503-45858838,0
chr19:45882143-45882207,0
chr19:45931234-45931702,0
chr19:4593387-4593766,0
chr19:45975336-45975742,0
chr19:45976168-45976547,0
chr1:94597765-94598052,0
chr19:46000890-46001179,0
chr19:46134721-46135055,0
chr1:94614517-94614682,0
chr1:94615094-94615526,0
chr19:46156825-46156997,0
chr19:46162125-46162460,0
chr19:461817-462164,0
chr19:46201234-46201613,0
chr19:46202052-46202317,0
chr1:94620496-94620999,0
chr19:46205395-46205584,0
chr19:46298988-46299364,0
chr19:46300686-46301276,0
chr19:46337089-46337093,0
chr19:4634445-4634973,0
chr19:46350743-46350856,0
chr19:46351311-46351412,0
chr19:4636282-4636432,1
chr1:94636418-94636432,0
chr19:46373891-46374110,0
chr19:46402349-46402371,0
chr19:46404071-46404392,1
chr19:46408109-46408448,0
chr1:94642027-94642496,0
chr19:46426770-46426917,0
chr19:46427555-46427842,0
chr19:46430004-46430282,0
chr19:46478458-46478605,0
chr1:94648258-94648771,0
chr19:464839-465174,0
chr19:46487388-46487489,0
chr19:46504089-46504422,0
chr19:46523061-46523241,0
chr19:46530199-46530368,0
chr19:46556011-46556166,0
chr19:46559099-46559287,0
chr19:46579381-46579557,0
chr19:46603724-46604567,0
chr19:46614349-46614399,0
chr19:46637736-46638115,0
chr19:46638595-46638824,0
chr19:46715824-46715874,0
chr19:46717694-46717848,0
chr19:46718240-46718560,0
chr19:46750362-46750624,0
chr19:46766117-46766515,0
chr19:4677220-4677519,0
chr19:46785807-46786993,1
chr19:46792069-46792302,0
chr19:46796673-46796738,0
chr19:46820807-46821184,0
chr19:46848618-46848655,0
chr19:46864037-46864341,0
chr1:94690067-94690449,0
chr19:46944983-46945205,0
chr19:469791-470007,0
chr19:46981222-46981666,0
chr19:46984621-46984918,0
chr19:47008759-47008784,0
chr19:47019350-47019474,0
chr19:47028365-47028532,0
chr19:47047841-47048281,1
chr19:47049420-47049569,0
chr19:47062896-47062974,0
chr19:47096320-47096634,0
chr19:47097639-47097905,0
chr19:47107409-47107864,0
chr19:47107896-47108180,0
chr19:47109974-47110532,1
chr19:47132961-47133050,1
chr1:94713751-94714049,0
chr19:4716934-4717236,0
chr19:47186429-47187029,0
chr1:94720456-94720738,0
chr1:94721339-94721766,0
chr19:47225773-47225971,0
chr19:47230312-47230759,1
chr19:47239504-47239971,0
chr1:94723990-94724240,0
chr19:47241129-47241272,0
chr19:47243047-47243507,0
chr1:94725656-94725835,0
chr19:47262587-47262785,0
chr19:47273491-47273714,1
chr1:94727996-94728273,0
chr19:47302381-47302512,0
chr19:47310893-47311338,0
chr19:47315282-47315880,0
chr19:47323591-47323898,0
chr19:47323989-47324101,0
chr19:47324466-47324854,0
chr19:47330560-47330824,1
chr19:47331225-47331323,0
chr19:47350807-47351140,0
chr19:47351660-47351858,0
chr19:47352219-47352356,1
chr19:47363890-47364008,0
chr19:47369780-47370509,0
chr19:47371375-47371545,0
chr19:47383285-47383718,0
chr19:47388832-47388985,0
chr19:47389218-47389718,0
chr19:47390034-47390153,0
chr19:47420374-47420515,0
chr19:47423263-47423449,0
chr19:47444255-47444758,0
chr19:4744871-4745161,0
chr19:47457913-47458279,0
chr19:47458351-47459225,0
chr19:47469753-47470184,0
chr19:47470669-47471081,0
chr19:47513312-47513869,0
chr1:94755705-94755995,0
chr19:47573088-47573599,0
chr19:4759618-4760152,0
chr19:47598656-47598815,0
chr19:47598892-47599319,0
chr19:47610344-47610565,0
chr19:4763100-4763343,0
chr19:4764177-4764314,0
chr19:4764592-4764928,0
chr19:47648532-47648871,0
chr19:47664170-47664463,0
chr19:47693082-47693348,0
chr19:47719071-47719225,0
chr19:47723188-47723339,0
chr19:47730052-47730428,1
chr19:47774069-47774366,0
chr19:47798052-47798252,0
chr19:47798990-47799190,0
chr19:47892083-47892522,1
chr1:94790531-94790667,0
chr1:94792648-94793360,0
chr1:94795441-94795842,0
chr1:94796351-94796565,0
chr1:94798277-94798745,0
chr19:47991283-47991434,0
chr1:94799298-94799629,0
chr19:4802798-4803103,0
chr19:48092870-48093176,0
chr19:48107404-48107546,0
chr19:48107930-48108042,0
chr19:48126029-48126216,0
chr19:4812869-4813364,0
chr19:48138998-48139380,1
chr19:481678-481793,0
chr19:48241919-48242256,0
chr19:48258445-48258698,1
chr19:48259766-48260122,0
chr19:48264486-48264764,0
chr19:48354643-48354930,0
chr19:48393125-48393776,0
chr19:48399754-48400063,1
chr19:48400193-48400345,0
chr19:48424658-48425093,0
chr19:48433540-48433749,0
chr19:48471616-48471710,0
chr19:48491786-48491939,0
chr19:48543358-48543650,0
chr19:48553871-48553982,0
chr19:485856-486161,0
chr19:48588834-48589379,1
chr1:94860450-94860611,0
chr1:94866344-94866843,0
chr19:48675136-48675221,0
chr19:4870282-4870481,0
chr19:48731758-48732085,0
chr19:48780821-48780984,1
chr19:48810213-48810556,0
chr19:488227-488667,0
chr19:48883268-48883614,0
chr19:48927044-48927659,0
chr19:48962298-48963010,1
chr19:48978863-48979379,0
chr19:48990641-48991016,0
chr19:48992298-48992472,0
chr19:49013540-49013907,0
chr19:49020929-49021211,0
chr19:49073746-49074181,0
chr19:49110801-49111149,0
chr19:49113745-49113957,0
chr19:49120127-49120522,0
chr19:4912018-4912407,0
chr19:49146597-49146910,0
chr19:4915765-4916011,0
chr19:4916782-4917349,0
chr19:49207633-49208027,0
chr19:49272343-49272400,0
chr19:49333754-49334191,0
chr19:49412024-49412211,0
chr19:49420841-49421219,0
chr19:49428322-49428506,0
chr19:49439817-49440204,0
chr19:49500625-49501383,0
chr19:49569162-49569218,0
chr19:49589129-49589448,0
chr19:49591968-49592598,1
chr19:49613328-49613603,0
chr19:49637948-49638256,0
chr19:49639436-49639613,0
chr19:49643969-49643983,0
chr19:49649006-49649092,0
chr19:49702617-49703017,0
chr19:4970749-4971016,0
chr19:49728378-49728565,0
chr19:4976429-4976879,0
chr19:49768165-49768530,0
chr19:49773073-49773378,1
chr19:49820225-49820455,0
chr1:94985743-94985988,0
chr19:49897638-49898028,0
chr19:49910595-49910940,0
chr19:49911988-49912188,0
chr19:49914363-49914708,0
chr19:49922027-49922197,0
chr19:49923160-49923581,0
chr19:49924198-49924586,0
chr19:49936034-49936348,0
chr19:50136837-50137166,0
chr19:50167459-50167745,0
chr19:5020374-5020463,0
chr19:50214744-50214931,0
chr19:50215099-50215524,0
chr19:50264532-50264653,0
chr19:502869-503009,0
chr19:50321940-50322631,0
chr19:50325298-50325994,0
chr19:50330580-50331771,1
chr19:50331846-50332218,1
chr19:50332314-50332903,0
chr19:50357651-50358011,1
chr1:95042492-95042879,0
chr19:50431490-50432076,0
chr19:50445019-50445350,0
chr19:50460286-50460433,0
chr19:5048294-5048667,0
chr19:50496578-50498165,0
chr19:50500378-50501038,0
chr19:50508805-50509125,0
chr19:50546492-50546582,0
chr19:50547571-50547872,0
chr19:50550283-50550409,0
chr19:50556695-50557031,0
chr19:50565581-50566001,0
chr19:50566137-50566629,1
chr19:50567104-50567682,0
chr19:5059186-5059223,0
chr19:50646373-50646728,0
chr19:50648142-50648338,0
chr19:50677537-50677691,0
chr19:50679191-50679675,0
chr19:50695292-50695583,0
chr19:50718178-50718602,0
chr19:50719882-50720250,0
chr19:50720873-50720998,0
